name,cpu,ram,counter,timestamp
cmd.exe,0.0,0.06,1,2019-11-16 17:03:02
Visual Paradigm.exe,0.0,2.77,1,2019-11-16 17:03:02
OneDrive.exe,0.0,0.39,1,2019-11-16 17:03:02
OfficeClickToRun.exe,0.0,0.43,1,2019-11-16 17:03:02
CodeHelper.exe,0.0,0.18,1,2019-11-16 17:03:02
onenoteim.exe,0.0,1.35,1,2019-11-16 17:03:02
SearchFilterHost.exe,0.0,0.1,1,2019-11-16 17:03:02
Microsoft.Photos.exe,0.0,0.15,1,2019-11-16 17:03:02
SearchIndexer.exe,0.0,0.61,1,2019-11-16 17:03:02
AdobeUpdateService.exe,0.0,0.11,1,2019-11-16 17:03:02
audiodg.exe,11.7,0.25,1,2019-11-16 17:03:02
Adobe Desktop Service.exe,0.2,0.73,1,2019-11-16 17:03:02
Adobe CEF Helper.exe,0.0,0.45,1,2019-11-16 17:03:02
CoreSync.exe,0.2,0.36,1,2019-11-16 17:03:02
winpty-agent.exe,0.0,0.07,1,2019-11-16 17:03:02
System Idle Process,68.1,0.0,1,2019-11-16 17:05:03
System,9.8,0.0,1,2019-11-16 17:05:03
Registry,0.0,0.2,1,2019-11-16 17:05:03
svchost.exe,2.7,9.25,1,2019-11-16 17:05:03
wuauclt.exe,0.0,0.03,1,2019-11-16 17:05:03
smss.exe,0.0,0.0,1,2019-11-16 17:05:03
csrss.exe,0.5,0.1,1,2019-11-16 17:05:03
wininit.exe,0.0,0.01,1,2019-11-16 17:05:03
rundll32.exe,0.0,0.05,1,2019-11-16 17:05:03
winlogon.exe,0.0,0.04,1,2019-11-16 17:05:03
services.exe,0.0,0.08,1,2019-11-16 17:05:03
lsass.exe,0.0,0.19,1,2019-11-16 17:05:03
AvastBrowserCrashHandler64.exe,0.0,0.0,1,2019-11-16 17:05:03
WUDFHost.exe,0.0,0.02,1,2019-11-16 17:05:03
fontdrvhost.exe,0.0,0.06,1,2019-11-16 17:05:03
aswidsagent.exe,2.7,0.54,1,2019-11-16 17:05:03
LockApp.exe,0.0,0.31,1,2019-11-16 17:05:03
wsc_proxy.exe,0.0,0.03,1,2019-11-16 17:05:03
dwm.exe,1.8,0.47,1,2019-11-16 17:05:03
SkypeBridge.exe,0.0,0.72,1,2019-11-16 17:05:03
SearchProtocolHost.exe,0.4,0.11,1,2019-11-16 17:05:03
igfxCUIService.exe,0.0,0.05,1,2019-11-16 17:05:03
taskhostw.exe,0.0,0.37,1,2019-11-16 17:05:03
NVDisplay.Container.exe,0.0,0.36,1,2019-11-16 17:05:03
Memory Compression,0.0,4.34,1,2019-11-16 17:05:03
igfxEM.exe,0.0,0.07,1,2019-11-16 17:05:03
igfxHK.exe,0.0,0.06,1,2019-11-16 17:05:03
armsvc.exe,0.0,0.17,1,2019-11-16 17:05:03
RtkAudioService64.exe,0.0,0.04,1,2019-11-16 17:05:03
RAVBg64.exe,91.2,0.14,1,2019-11-16 17:05:03
AdAppMgrSvc.exe,0.0,0.1,1,2019-11-16 17:05:03
conhost.exe,0.0,0.6,1,2019-11-16 17:05:03
igfxTray.exe,0.0,0.05,1,2019-11-16 17:05:03
AvastSvc.exe,2.6,4.94,1,2019-11-16 17:05:03
BtwRSupportService.exe,0.0,0.01,1,2019-11-16 17:05:03
sqlbrowser.exe,0.0,0.01,1,2019-11-16 17:05:03
spoolsv.exe,0.0,0.1,1,2019-11-16 17:05:03
FNPLicensingService64.exe,0.0,0.03,1,2019-11-16 17:05:03
sqlwriter.exe,0.0,0.02,1,2019-11-16 17:05:03
SynTPEnhService.exe,0.0,0.02,1,2019-11-16 17:05:03
RuntimeBroker.exe,0.0,2.35,1,2019-11-16 17:05:03
TeamViewer_Service.exe,0.0,0.06,1,2019-11-16 17:05:03
SecurityHealthService.exe,0.0,0.09,1,2019-11-16 17:05:03
