name,cpu,ram,counter,timestamp
conhost.exe,67.6,306.05,866,2019-10-28
PresentationFontCache.exe,0.0,48.34,866,2019-10-28
Code.exe,1723.3,5816.07,866,2019-10-28
AGSService.exe,0.0,129.9,866,2019-10-28
SearchFilterHost.exe,65.5,84.22,843,2019-10-28
AdobeIPCBroker.exe,15.3,34.64,866,2019-10-28
EvernoteClipper.exe,1.4,17.32,866,2019-10-28
SearchUI.exe,2.6,693.78,866,2019-10-28
RtkNGUI64.exe,12.0,103.71,866,2019-10-28
AcWebBrowser.exe,7.9,329.81,866,2019-10-28
AppVShNotify.exe,0.0,147.22,866,2019-10-28
CCXProcess.exe,0.0,0.0,866,2019-10-28
bash.exe,0.5,220.2,866,2019-10-28
ApplicationFrameHost.exe,1.8,216.35,866,2019-10-28
AvastBrowserCrashHandler.exe,0.9,2.32,866,2019-10-28
winpty-agent.exe,53.6,59.76,866,2019-10-28
SettingSyncHost.exe,2.0,13.13,866,2019-10-28
sedsvc.exe,0.0,107.24,866,2019-10-28
SgrmBroker.exe,4.6,50.45,866,2019-10-28
FileCoAuth.exe,0.0,128.12,866,2019-10-28
CoreSync.exe,37.7,69.28,866,2019-10-28
node.exe,32.3,118.13,866,2019-10-28
GameBar.exe,2.7,180.04,866,2019-10-28
ShellExperienceHost.exe,12.3,529.44,866,2019-10-28
AGMService.exe,8.0,90.78,866,2019-10-28
Video.UI.exe,0.0,181.86,866,2019-10-28
MicrosoftEdgeCP.exe,0.0,207.84,866,2019-10-28
SearchIndexer.exe,1685.6,650.19,866,2019-10-28
OpenWith.exe,0.0,286.5,866,2019-10-28
jucheck.exe,0.0,140.0,866,2019-10-28
python.exe,65571.0,819.85,866,2019-10-28
browser_broker.exe,0.0,81.26,866,2019-10-28
wlanext.exe,1.3,59.3,866,2019-10-28
OfficeClickToRun.exe,9.4,467.52,866,2019-10-28
Microsoft.Photos.exe,15.9,228.53,866,2019-10-28
Microsoft.Python.LanguageServer.exe,3722.0,5133.74,866,2019-10-28
WmiPrvSE.exe,108.4,261.02,772,2019-10-28
WmiApSrv.exe,3.4,9.54,106,2019-10-28
audiodg.exe,8064.5,221.77,784,2019-10-28
HxTsr.exe,9.4,0.72,2,2019-10-28
LogonUI.exe,8.0,46.46,65,2019-10-28
backgroundTaskHost.exe,7.5,12.21,56,2019-10-28
Taskmgr.exe,1986.3,329.12,530,2019-10-28
smartscreen.exe,0.0,31.32,116,2019-10-28
Discord.exe,89.7,72.86,19,2019-10-28
