name,cpu,ram,counter,timestamp
AvastSvc.exe,307.4,1029.43,238,2019-10-25
BtwRSupportService.exe,0.0,4.29,238,2019-10-25
Adobe Desktop Service.exe,19.0,76.17,238,2019-10-25
sqlbrowser.exe,0.6,2.38,238,2019-10-25
spoolsv.exe,0.0,26.09,238,2019-10-25
FNPLicensingService64.exe,0.0,7.14,238,2019-10-25
sqlwriter.exe,0.0,7.14,238,2019-10-25
SynTPEnhService.exe,0.0,4.76,238,2019-10-25
TeamViewer_Service.exe,1.0,16.66,238,2019-10-25
SecurityHealthService.exe,0.0,23.68,238,2019-10-25
jusched.exe,0.0,7.05,238,2019-10-25
ctfmon.exe,79.7,26.18,238,2019-10-25
sqlceip.exe,3.0,51.15,238,2019-10-25
AvastUI.exe,60.0,159.46,238,2019-10-25
SkypeBackgroundHost.exe,0.0,24.32,238,2019-10-25
unsecapp.exe,0.0,9.52,238,2019-10-25
SynTPEnh.exe,952.7,34.49,238,2019-10-25
sihost.exe,2.8,103.87,238,2019-10-25
OneDrive.exe,5.8,120.22,238,2019-10-25
netsession_win.exe,179.6,32.47,238,2019-10-25
SynTPHelper.exe,7.0,2.38,238,2019-10-25
explorer.exe,177.9,419.57,238,2019-10-25
dllhost.exe,0.0,76.08,238,2019-10-25
PresentationFontCache.exe,0.0,11.9,238,2019-10-25
Code.exe,1987.9,2054.89,238,2019-10-25
AGSService.exe,0.0,28.56,238,2019-10-25
AdobeIPCBroker.exe,0.5,9.52,238,2019-10-25
EvernoteClipper.exe,0.4,4.76,238,2019-10-25
SearchUI.exe,0.0,200.13,238,2019-10-25
RtkNGUI64.exe,0.0,25.62,238,2019-10-25
AcWebBrowser.exe,0.0,92.82,238,2019-10-25
AppVShNotify.exe,0.0,40.46,238,2019-10-25
CCXProcess.exe,0.0,2.38,238,2019-10-25
ApplicationFrameHost.exe,0.0,69.88,238,2019-10-25
AvastBrowserCrashHandler.exe,0.0,0.95,238,2019-10-25
SettingSyncHost.exe,0.0,9.7,238,2019-10-25
sedsvc.exe,0.9,30.94,238,2019-10-25
SgrmBroker.exe,0.0,13.56,238,2019-10-25
FileCoAuth.exe,0.0,35.61,238,2019-10-25
CoreSync.exe,6.0,19.04,238,2019-10-25
node.exe,4.6,37.07,238,2019-10-25
MusNotifyIcon.exe,1.7,30.44,238,2019-10-25
CodeHelper.exe,6.3,41.47,238,2019-10-25
ShellExperienceHost.exe,3.1,276.85,238,2019-10-25
AGMService.exe,0.9,26.09,238,2019-10-25
Video.UI.exe,0.0,88.06,238,2019-10-25
Microsoft.Photos.exe,0.0,103.92,238,2019-10-25
MicrosoftEdgeCP.exe,0.0,119.0,238,2019-10-25
CompatTelRunner.exe,0.0,1.04,38,2019-10-25
OpenWith.exe,0.0,80.45,238,2019-10-25
Microsoft.Python.LanguageServer.exe,49.9,690.45,238,2019-10-25
TiWorker.exe,0.6,2.29,21,2019-10-25
winpty-agent.exe,8.6,16.72,238,2019-10-25
SearchIndexer.exe,491.8,193.74,238,2019-10-25
browser_broker.exe,0.0,23.71,238,2019-10-25
wlanext.exe,0.0,16.19,238,2019-10-25
OfficeClickToRun.exe,0.6,160.61,238,2019-10-25
SearchFilterHost.exe,14.9,23.7,233,2019-10-25
SearchProtocolHost.exe,48.3,33.56,235,2019-10-25
audiodg.exe,1.0,36.12,172,2019-10-25
backgroundTaskHost.exe,0.0,5.32,28,2019-10-25
AvastBrowser.exe,0.0,4.43,4,2019-10-25
AvastBrowserUpdate.exe,1.4,0.4,3,2019-10-25
