name,cpu,ram,counter,timestamp
SgrmBroker.exe,0.0,3.7,74,2019-10-24
FileCoAuth.exe,0.0,10.36,74,2019-10-24
CoreSync.exe,2.5,5.92,74,2019-10-24
node.exe,1.6,9.62,74,2019-10-24
MusNotifyIcon.exe,0.0,8.14,74,2019-10-24
CodeHelper.exe,1.8,21.82,74,2019-10-24
ShellExperienceHost.exe,0.0,65.12,74,2019-10-24
AGMService.exe,1.4,7.4,74,2019-10-24
Microsoft.Python.LanguageServer.exe,24.8,701.68,74,2019-10-24
Video.UI.exe,0.0,26.64,74,2019-10-24
Microsoft.Photos.exe,0.0,19.24,74,2019-10-24
MicrosoftEdgeCP.exe,0.0,37.0,74,2019-10-24
SearchFilterHost.exe,7.0,7.27,72,2019-10-24
OpenWith.exe,0.0,24.42,74,2019-10-24
SearchProtocolHost.exe,8.0,9.43,68,2019-10-24
audiodg.exe,860.9,18.85,74,2019-10-24
winpty-agent.exe,12.7,8.14,74,2019-10-24
RescueTime.exe,118.3,16.28,74,2019-10-24
SearchIndexer.exe,70.6,48.49,74,2019-10-24
browser_broker.exe,0.0,6.66,74,2019-10-24
wlanext.exe,0.0,4.44,74,2019-10-24
OfficeClickToRun.exe,0.0,44.16,74,2019-10-24
AvastBrowser.exe,453.4,68.53,25,2019-10-24
AvEmUpdate.exe,2.2,0.52,9,2019-10-24
