name,cpu,ram,counter,timestamp
chrome.exe,4963.0,3190.7,227,2019-11-12 20:54:35
AdobeIPCBroker.exe,4.5,10.18,227,2019-11-12 20:54:35
EvernoteClipper.exe,0.5,4.54,227,2019-11-12 20:54:35
SearchUI.exe,3.6,175.02,227,2019-11-12 20:54:35
RtkNGUI64.exe,0.2,27.25,227,2019-11-12 20:54:35
java.exe,25.0,722.77,227,2019-11-12 20:54:35
AppVShNotify.exe,0.0,38.59,227,2019-11-12 20:54:35
CCXProcess.exe,0.0,2.27,227,2019-11-12 20:54:35
ApplicationFrameHost.exe,1.9,65.77,227,2019-11-12 20:54:35
SkypeApp.exe,0.0,108.68,227,2019-11-12 20:54:35
AvastBrowserCrashHandler.exe,0.0,0.39,227,2019-11-12 20:54:35
wlanext.exe,0.0,13.66,227,2019-11-12 20:54:35
SettingSyncHost.exe,13.7,15.09,227,2019-11-12 20:54:35
FileCoAuth.exe,0.6,21.3,227,2019-11-12 20:54:35
sedsvc.exe,0.0,36.88,227,2019-11-12 20:54:35
SgrmBroker.exe,2.8,13.92,227,2019-11-12 20:54:35
AvastBrowser.exe,49.4,55.76,59,2019-11-12 18:33:51
CoreSync.exe,6.7,18.16,227,2019-11-12 20:54:35
node.exe,16.0,89.78,227,2019-11-12 20:54:35
GameBar.exe,0.7,61.98,227,2019-11-12 20:54:35
ShellExperienceHost.exe,14.4,152.35,227,2019-11-12 20:54:35
AGMService.exe,3.0,24.97,227,2019-11-12 20:54:35
Video.UI.exe,0.0,40.86,227,2019-11-12 20:54:35
SearchIndexer.exe,164.3,218.22,227,2019-11-12 20:54:35
OpenWith.exe,0.1,76.32,227,2019-11-12 20:54:35
audiodg.exe,2164.9,61.9,222,2019-11-12 20:34:04
cmd.exe,0.0,13.62,227,2019-11-12 20:54:35
Visual Paradigm.exe,62.4,515.85,227,2019-11-12 20:54:35
OfficeC2RClient.exe,16.6,17.3,55,2019-11-12 18:33:39
OneDrive.exe,5.7,136.15,227,2019-11-12 20:54:35
DeviceCensus.exe,26.3,7.69,59,2019-11-12 18:33:51
browser_broker.exe,0.6,48.77,227,2019-11-12 20:54:35
OfficeClickToRun.exe,13.7,134.44,227,2019-11-12 20:54:35
CodeHelper.exe,8.6,41.2,227,2019-11-12 20:54:35
python.exe,27548.1,606.36,227,2019-11-12 20:54:35
WmiPrvSE.exe,56.1,179.08,178,2019-11-12 19:31:00
smartscreen.exe,0.3,30.51,113,2019-11-12 18:37:09
winpty-agent.exe,37.1,17.41,227,2019-11-12 20:54:35
CompatTelRunner.exe,1553.0,49.74,198,2019-11-12 19:28:03
AvastBrowserUpdate.exe,0.0,0.56,67,2019-11-12 18:34:13
backgroundTaskHost.exe,183.9,38.61,123,2019-11-12 20:32:06
HxTsr.exe,14.7,20.73,81,2019-11-12 18:34:58
Microsoft.Photos.exe,0.0,84.56,227,2019-11-12 20:54:35
Microsoft.Python.LanguageServer.exe,3615.1,1585.61,227,2019-11-12 20:54:35
SearchProtocolHost.exe,25.6,27.86,223,2019-11-12 20:54:35
UpdateNotificationMgr.exe,9.1,1.78,25,2019-11-12 18:31:12
sedlauncher.exe,606.2,4.4,196,2019-11-12 19:32:04
OLicenseHeartbeat.exe,10.5,7.03,55,2019-11-12 18:33:39
VSIXAutoUpdate.exe,1372.2,66.86,175,2019-11-12 18:41:34
WmiApSrv.exe,3.2,5.49,61,2019-11-12 18:33:56
AvBugReport.exe,1.6,1.1,16,2019-11-12 18:32:29
wermgr.exe,14.2,4.57,39,2019-11-12 18:41:25
sppsvc.exe,66.1,5.47,36,2019-11-12 18:37:38
TiWorker.exe,0.0,3.43,25,2019-11-12 19:27:04
TrustedInstaller.exe,0.0,2.0,25,2019-11-12 19:27:04
SDXHelper.exe,11.8,1.39,6,2019-11-12 18:40:21
onenoteim.exe,11.9,84.56,50,2019-11-12 20:54:35
LogonUI.exe,0.0,2.69,4,2019-11-12 20:31:32
VSSVC.exe,0.0,0.3,3,2019-11-12 19:33:01
LocationNotificationWindows.exe,0.0,0.16,2,2019-11-12 20:31:32
GoogleUpdate.exe,0.0,0.11,1,2019-11-12 20:32:06
