name,cpu,ram,counter,timestamp
ctfmon.exe,2.4,4.38,38,2019-11-12 21:34:04
chrome.exe,143.1,456.58,35,2019-11-12 21:34:04
sqlceip.exe,0.6,7.79,38,2019-11-12 21:34:04
AvastUI.exe,5.6,26.19,38,2019-11-12 21:34:04
SkypeBackgroundHost.exe,0.0,3.42,38,2019-11-12 21:34:04
unsecapp.exe,0.0,1.83,38,2019-11-12 21:34:04
SynTPEnh.exe,0.0,4.34,38,2019-11-12 21:34:04
sihost.exe,6.2,16.82,38,2019-11-12 21:34:04
SynTPHelper.exe,0.0,0.38,38,2019-11-12 21:34:04
explorer.exe,20.1,60.22,38,2019-11-12 21:34:04
MicrosoftEdgeCP.exe,0.2,43.63,38,2019-11-12 21:34:04
dllhost.exe,0.0,13.44,38,2019-11-12 21:34:04
Code.exe,496.3,335.96,38,2019-11-12 21:34:04
PresentationFontCache.exe,0.0,1.94,38,2019-11-12 21:34:04
AGSService.exe,0.0,6.49,38,2019-11-12 21:34:04
AdobeIPCBroker.exe,0.2,1.7,38,2019-11-12 21:34:04
EvernoteClipper.exe,0.2,0.76,38,2019-11-12 21:34:04
SearchUI.exe,0.0,29.56,38,2019-11-12 21:34:04
RtkNGUI64.exe,0.0,3.84,38,2019-11-12 21:34:04
java.exe,0.2,129.46,38,2019-11-12 21:34:04
AppVShNotify.exe,0.0,6.46,38,2019-11-12 21:34:04
CCXProcess.exe,0.0,0.38,38,2019-11-12 21:34:04
bash.exe,0.0,10.0,38,2019-11-12 21:34:04
ApplicationFrameHost.exe,0.0,11.16,38,2019-11-12 21:34:04
SkypeApp.exe,0.0,17.86,38,2019-11-12 21:34:04
AvastBrowserCrashHandler.exe,0.0,0.09,38,2019-11-12 21:34:04
wlanext.exe,0.4,2.28,38,2019-11-12 21:34:04
SettingSyncHost.exe,1.2,1.19,38,2019-11-12 21:34:04
FileCoAuth.exe,0.0,3.5,38,2019-11-12 21:34:04
sedsvc.exe,0.0,4.91,38,2019-11-12 21:34:04
SgrmBroker.exe,0.0,2.47,38,2019-11-12 21:34:04
CoreSync.exe,0.2,3.02,38,2019-11-12 21:34:04
node.exe,0.6,13.38,38,2019-11-12 21:34:04
GameBar.exe,0.2,9.93,38,2019-11-12 21:34:04
ShellExperienceHost.exe,0.0,25.46,38,2019-11-12 21:34:04
AGMService.exe,0.0,4.18,38,2019-11-12 21:34:04
SearchFilterHost.exe,1.0,3.39,36,2019-11-12 21:34:04
Video.UI.exe,0.0,6.84,38,2019-11-12 21:34:04
python.exe,3085.9,90.92,38,2019-11-12 21:34:04
SearchIndexer.exe,1.5,23.35,38,2019-11-12 21:34:04
OpenWith.exe,0.0,12.69,38,2019-11-12 21:34:04
cmd.exe,0.0,2.28,38,2019-11-12 21:34:04
Visual Paradigm.exe,8.1,82.77,38,2019-11-12 21:34:04
OneDrive.exe,0.0,15.53,38,2019-11-12 21:34:04
browser_broker.exe,0.0,7.61,38,2019-11-12 21:34:04
OfficeClickToRun.exe,0.2,19.72,38,2019-11-12 21:34:04
Microsoft.Photos.exe,0.2,14.11,38,2019-11-12 21:34:04
CodeHelper.exe,0.6,6.84,38,2019-11-12 21:34:04
winpty-agent.exe,1.8,2.56,38,2019-11-12 21:34:04
Microsoft.Python.LanguageServer.exe,40.1,272.55,38,2019-11-12 21:34:04
onenoteim.exe,22.1,63.62,38,2019-11-12 21:34:04
SearchProtocolHost.exe,2.6,4.3,38,2019-11-12 21:34:04
backgroundTaskHost.exe,0.0,0.4,2,2019-11-12 21:32:04
WmiPrvSE.exe,0.0,6.85,14,2019-11-12 21:34:04
audiodg.exe,16.7,1.72,7,2019-11-12 21:23:02
smartscreen.exe,0.0,1.35,5,2019-11-12 21:26:01
WmiApSrv.exe,0.0,0.72,8,2019-11-12 21:29:02
