name,time,timestamp
Code.exe,1040.76,2019-11-04 21:16:56
chrome.exe,1869.97,2019-11-04 21:09:13
explorer.exe,0.0,2019-11-04 14:31
Taskmgr.exe,46.9,2019-11-04 14:31
dwm.exe,0.0,2019-11-04 14:31
Spotify.exe,34.23,2019-11-04 20:49:51
