name,cpu,ram,counter,timestamp
OneDrive.exe,46.0,763.42,1134,2019-10-29
netsession_win.exe,560.9,147.7,1134,2019-10-29
SynTPHelper.exe,1.1,11.34,1134,2019-10-29
Spotify.exe,34522.9,5188.9,1134,2019-10-29
explorer.exe,1026.0,2014.97,1134,2019-10-29
dllhost.exe,3.1,369.02,1134,2019-10-29
conhost.exe,473.5,478.33,1134,2019-10-29
PresentationFontCache.exe,0.0,65.83,1134,2019-10-29
Code.exe,840.0,6061.56,1134,2019-10-29
AGSService.exe,0.0,174.46,1134,2019-10-29
AdobeIPCBroker.exe,12.2,45.36,1134,2019-10-29
EvernoteClipper.exe,7.6,29.11,1134,2019-10-29
SearchUI.exe,71.2,935.82,1134,2019-10-29
RtkNGUI64.exe,13.0,139.96,1134,2019-10-29
AcWebBrowser.exe,18.8,458.55,1134,2019-10-29
Discord.exe,453.6,282.4,105,2019-10-29
WmiPrvSE.exe,15523.5,439.6,1134,2019-10-29
AppVShNotify.exe,0.0,192.78,1134,2019-10-29
CCXProcess.exe,0.0,11.34,1134,2019-10-29
bash.exe,0.0,372.66,1134,2019-10-29
ApplicationFrameHost.exe,1.3,293.74,1134,2019-10-29
AvastBrowserCrashHandler.exe,0.8,4.74,1134,2019-10-29
winpty-agent.exe,263.4,71.83,1134,2019-10-29
SettingSyncHost.exe,143.5,70.66,1134,2019-10-29
audiodg.exe,11003.8,321.05,1134,2019-10-29
sedsvc.exe,2.3,148.07,1134,2019-10-29
SgrmBroker.exe,8.1,68.06,1134,2019-10-29
FileCoAuth.exe,0.4,172.58,1134,2019-10-29
CoreSync.exe,37.3,90.17,1134,2019-10-29
node.exe,51.3,181.18,1134,2019-10-29
GameBar.exe,4.9,243.53,1134,2019-10-29
ShellExperienceHost.exe,12.2,703.62,1134,2019-10-29
AGMService.exe,21.5,124.74,1134,2019-10-29
Video.UI.exe,0.0,238.14,1134,2019-10-29
MicrosoftEdgeCP.exe,0.0,272.16,1134,2019-10-29
SearchIndexer.exe,2948.0,876.93,1134,2019-10-29
OpenWith.exe,0.6,383.59,1134,2019-10-29
python.exe,149798.0,2611.81,1134,2019-10-29
jucheck.exe,1.6,188.95,1134,2019-10-29
browser_broker.exe,0.0,113.4,1134,2019-10-29
wlanext.exe,3.7,71.8,1134,2019-10-29
OfficeClickToRun.exe,22.9,627.75,1134,2019-10-29
Microsoft.Photos.exe,39.8,472.47,1134,2019-10-29
RescueTime.exe,1346.5,248.38,1134,2019-10-29
Microsoft.Python.LanguageServer.exe,258.0,401.78,1134,2019-10-29
SearchFilterHost.exe,110.7,109.71,1097,2019-10-29
SearchProtocolHost.exe,274.9,148.41,1104,2019-10-29
git-bash.exe,0.0,54.75,1029,2019-10-29
mintty.exe,383.1,182.25,1029,2019-10-29
GoogleUpdate.exe,3.2,7.48,61,2019-10-29
powershell.exe,0.0,33.87,38,2019-10-29
OfficeC2RClient.exe,10.6,3.14,11,2019-10-29
overseer.exe,0.0,0.22,2,2019-10-29
instup.exe,21.2,9.02,46,2019-10-29
LocationNotificationWindows.exe,4.1,4.12,63,2019-10-29
backgroundTaskHost.exe,558.0,262.05,637,2019-10-29
AvastBrowser.exe,1169.4,544.17,161,2019-10-29
cmd.exe,1.5,1.8,112,2019-10-29
LogonUI.exe,3.8,9.75,12,2019-10-29
AvastNM.exe,0.5,3.37,105,2019-10-29
AvastBrowserUpdate.exe,13.9,17.71,117,2019-10-29
sedlauncher.exe,2723.9,25.58,770,2019-10-29
SDXHelper.exe,59.3,15.33,127,2019-10-29
AvEmUpdate.exe,3.9,8.06,55,2019-10-29
wermgr.exe,10.1,5.1,75,2019-10-29
officebackgroundtaskhandler.exe,1.2,4.04,57,2019-10-29
HxTsr.exe,53.1,72.11,253,2019-10-29
WmiApSrv.exe,11.2,11.34,126,2019-10-29
spotify_installer-1.1.18.611.g9cc9bdc9-28.exe,582.3,52.16,16,2019-10-29
smartscreen.exe,2.3,22.14,83,2019-10-29
AvBugReport.exe,1.2,2.6,46,2019-10-29
UsoClient.exe,0.4,1.4,32,2019-10-29
wsqmcons.exe,0.4,0.12,10,2019-10-29
SIHClient.exe,1.1,1.67,28,2019-10-29
UpdateNotificationMgr.exe,20.2,5.17,69,2019-10-29
OLicenseHeartbeat.exe,27.4,6.54,63,2019-10-29
sppsvc.exe,50.3,1.78,12,2019-10-29
software_reporter_tool.exe,833.1,68.26,334,2019-10-29
