timestamp,netin,netout,diskin,diskout,cpu,ram
2019-11-12 19:59:07,1521.55,63828.84,1679687.73,913102.2,175.0,245.4
2019-11-12 20:54:35,4576.75,191663.25,5040422.34,2742099.09,512.0,745.5
